query_id,slice_family,slice_name
Q067,intent_top_level,Evidence / Guideline Lookup
Q075,intent_top_level,Evidence / Guideline Lookup
Q083,intent_top_level,Evidence / Guideline Lookup
Q094,intent_top_level,Evidence / Guideline Lookup
Q098,intent_top_level,Evidence / Guideline Lookup
Q105,intent_top_level,Evidence / Guideline Lookup
Q109,intent_top_level,Evidence / Guideline Lookup
Q113,intent_top_level,Evidence / Guideline Lookup
Q119,intent_top_level,Evidence / Guideline Lookup
Q120,intent_top_level,Evidence / Guideline Lookup
Q128,intent_top_level,Evidence / Guideline Lookup
Q147,intent_top_level,Evidence / Guideline Lookup
Q151,intent_top_level,Evidence / Guideline Lookup
Q153,intent_top_level,Evidence / Guideline Lookup
Q156,intent_top_level,Evidence / Guideline Lookup
Q164,intent_top_level,Evidence / Guideline Lookup
Q168,intent_top_level,Evidence / Guideline Lookup
Q173,intent_top_level,Evidence / Guideline Lookup
Q176,intent_top_level,Evidence / Guideline Lookup
Q180,intent_top_level,Evidence / Guideline Lookup
Q198,intent_top_level,Evidence / Guideline Lookup
Q216,intent_top_level,Evidence / Guideline Lookup
Q240,intent_top_level,Evidence / Guideline Lookup
Q242,intent_top_level,Evidence / Guideline Lookup
Q248,intent_top_level,Evidence / Guideline Lookup
Q252,intent_top_level,Evidence / Guideline Lookup
Q273,intent_top_level,Evidence / Guideline Lookup
Q287,intent_top_level,Evidence / Guideline Lookup
Q313,intent_top_level,Evidence / Guideline Lookup
Q315,intent_top_level,Evidence / Guideline Lookup
Q340,intent_top_level,Evidence / Guideline Lookup
Q344,intent_top_level,Evidence / Guideline Lookup
Q352,intent_top_level,Evidence / Guideline Lookup
Q361,intent_top_level,Evidence / Guideline Lookup
Q362,intent_top_level,Evidence / Guideline Lookup
Q371,intent_top_level,Evidence / Guideline Lookup
Q372,intent_top_level,Evidence / Guideline Lookup
Q377,intent_top_level,Evidence / Guideline Lookup
Q383,intent_top_level,Evidence / Guideline Lookup
Q390,intent_top_level,Evidence / Guideline Lookup
Q398,intent_top_level,Evidence / Guideline Lookup
Q413,intent_top_level,Evidence / Guideline Lookup
Q415,intent_top_level,Evidence / Guideline Lookup
Q422,intent_top_level,Evidence / Guideline Lookup
Q445,intent_top_level,Evidence / Guideline Lookup
Q456,intent_top_level,Evidence / Guideline Lookup
Q460,intent_top_level,Evidence / Guideline Lookup
Q466,intent_top_level,Evidence / Guideline Lookup
Q469,intent_top_level,Evidence / Guideline Lookup
Q487,intent_top_level,Evidence / Guideline Lookup
Q494,intent_top_level,Evidence / Guideline Lookup
Q500,intent_top_level,Evidence / Guideline Lookup
Q015,intent_top_level,Management / Treatment
Q022,intent_top_level,Management / Treatment
Q034,intent_top_level,Management / Treatment
Q035,intent_top_level,Management / Treatment
Q039,intent_top_level,Management / Treatment
Q040,intent_top_level,Management / Treatment
Q042,intent_top_level,Management / Treatment
Q044,intent_top_level,Management / Treatment
Q045,intent_top_level,Management / Treatment
Q046,intent_top_level,Management / Treatment
Q051,intent_top_level,Management / Treatment
Q059,intent_top_level,Management / Treatment
Q060,intent_top_level,Management / Treatment
Q068,intent_top_level,Management / Treatment
Q072,intent_top_level,Management / Treatment
Q077,intent_top_level,Management / Treatment
Q080,intent_top_level,Management / Treatment
Q081,intent_top_level,Management / Treatment
Q082,intent_top_level,Management / Treatment
Q084,intent_top_level,Management / Treatment
Q086,intent_top_level,Management / Treatment
Q087,intent_top_level,Management / Treatment
Q090,intent_top_level,Management / Treatment
Q092,intent_top_level,Management / Treatment
Q093,intent_top_level,Management / Treatment
Q100,intent_top_level,Management / Treatment
Q107,intent_top_level,Management / Treatment
Q116,intent_top_level,Management / Treatment
Q117,intent_top_level,Management / Treatment
Q121,intent_top_level,Management / Treatment
Q123,intent_top_level,Management / Treatment
Q124,intent_top_level,Management / Treatment
Q126,intent_top_level,Management / Treatment
Q127,intent_top_level,Management / Treatment
Q134,intent_top_level,Management / Treatment
Q136,intent_top_level,Management / Treatment
Q141,intent_top_level,Management / Treatment
Q143,intent_top_level,Management / Treatment
Q158,intent_top_level,Management / Treatment
Q167,intent_top_level,Management / Treatment
Q171,intent_top_level,Management / Treatment
Q172,intent_top_level,Management / Treatment
Q178,intent_top_level,Management / Treatment
Q179,intent_top_level,Management / Treatment
Q193,intent_top_level,Management / Treatment
Q194,intent_top_level,Management / Treatment
Q195,intent_top_level,Management / Treatment
Q202,intent_top_level,Management / Treatment
Q205,intent_top_level,Management / Treatment
Q208,intent_top_level,Management / Treatment
Q209,intent_top_level,Management / Treatment
Q210,intent_top_level,Management / Treatment
Q211,intent_top_level,Management / Treatment
Q213,intent_top_level,Management / Treatment
Q217,intent_top_level,Management / Treatment
Q218,intent_top_level,Management / Treatment
Q219,intent_top_level,Management / Treatment
Q222,intent_top_level,Management / Treatment
Q225,intent_top_level,Management / Treatment
Q226,intent_top_level,Management / Treatment
Q229,intent_top_level,Management / Treatment
Q245,intent_top_level,Management / Treatment
Q246,intent_top_level,Management / Treatment
Q247,intent_top_level,Management / Treatment
Q257,intent_top_level,Management / Treatment
Q258,intent_top_level,Management / Treatment
Q260,intent_top_level,Management / Treatment
Q271,intent_top_level,Management / Treatment
Q274,intent_top_level,Management / Treatment
Q275,intent_top_level,Management / Treatment
Q278,intent_top_level,Management / Treatment
Q279,intent_top_level,Management / Treatment
Q280,intent_top_level,Management / Treatment
Q286,intent_top_level,Management / Treatment
Q291,intent_top_level,Management / Treatment
Q293,intent_top_level,Management / Treatment
Q295,intent_top_level,Management / Treatment
Q296,intent_top_level,Management / Treatment
Q297,intent_top_level,Management / Treatment
Q298,intent_top_level,Management / Treatment
Q303,intent_top_level,Management / Treatment
Q304,intent_top_level,Management / Treatment
Q305,intent_top_level,Management / Treatment
Q308,intent_top_level,Management / Treatment
Q310,intent_top_level,Management / Treatment
Q311,intent_top_level,Management / Treatment
Q312,intent_top_level,Management / Treatment
Q314,intent_top_level,Management / Treatment
Q325,intent_top_level,Management / Treatment
Q329,intent_top_level,Management / Treatment
Q332,intent_top_level,Management / Treatment
Q334,intent_top_level,Management / Treatment
Q337,intent_top_level,Management / Treatment
Q341,intent_top_level,Management / Treatment
Q343,intent_top_level,Management / Treatment
Q350,intent_top_level,Management / Treatment
Q355,intent_top_level,Management / Treatment
Q363,intent_top_level,Management / Treatment
Q364,intent_top_level,Management / Treatment
Q368,intent_top_level,Management / Treatment
Q370,intent_top_level,Management / Treatment
Q373,intent_top_level,Management / Treatment
Q378,intent_top_level,Management / Treatment
Q382,intent_top_level,Management / Treatment
Q385,intent_top_level,Management / Treatment
Q389,intent_top_level,Management / Treatment
Q391,intent_top_level,Management / Treatment
Q392,intent_top_level,Management / Treatment
Q401,intent_top_level,Management / Treatment
Q402,intent_top_level,Management / Treatment
Q405,intent_top_level,Management / Treatment
Q406,intent_top_level,Management / Treatment
Q408,intent_top_level,Management / Treatment
Q410,intent_top_level,Management / Treatment
Q419,intent_top_level,Management / Treatment
Q423,intent_top_level,Management / Treatment
Q425,intent_top_level,Management / Treatment
Q426,intent_top_level,Management / Treatment
Q428,intent_top_level,Management / Treatment
Q437,intent_top_level,Management / Treatment
Q442,intent_top_level,Management / Treatment
Q443,intent_top_level,Management / Treatment
Q446,intent_top_level,Management / Treatment
Q451,intent_top_level,Management / Treatment
Q454,intent_top_level,Management / Treatment
Q455,intent_top_level,Management / Treatment
Q459,intent_top_level,Management / Treatment
Q463,intent_top_level,Management / Treatment
Q465,intent_top_level,Management / Treatment
Q468,intent_top_level,Management / Treatment
Q483,intent_top_level,Management / Treatment
Q485,intent_top_level,Management / Treatment
Q486,intent_top_level,Management / Treatment
Q489,intent_top_level,Management / Treatment
Q490,intent_top_level,Management / Treatment
Q064,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q066,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q089,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q095,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q096,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q103,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q174,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q196,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q197,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q200,intent_top_level,Management / Treatment; Epidemiology / Prognosis
Q221,intent_top_level,Management / Treatment; Epidemiology / Prognosis
